ALD Hardware Fault,ALD Maintenance Link Failure,Automatic Version Rollback,BBU Board Maintenance Link Failure,BBU CPRI Interface Error,BBU CPRI Optical Module Fault,BBU CPRI Optical Module or Electrical Port Not Ready,BBU DC Output Out of Range,BBU Fan Stalled,Board Blocked,Board Clock Input Unavailable,Board File System Damaged,Board Hardware Fault,Board Not In Position,Board Overload,Board Software Auto-Supply Failure,Board Software Program Error,Board Software Synchronization Failure,Board Type and Configuration Mismatch,Board in Wrong Slot,Cell Blocked,Cell RX Channel Interference Noise Power Unbalanced,Cell Unavailable,Certificate Invalid,Configuration Data Inconsistency,Data Configuration Exceeding Licensed Limit,Ethernet Link Fault,Extend Alarm,Fan Stalled,IKE Negotiation Failure,Inter-BBU Port Failure,Inter-Board CANBUS Communication Failure,Inter-System Board Installation and Configuration Mismatch,Inter-System Cabinet Configuration Conflict,Inter-System Communication Failure,Inter-System Monitoring Device Parameter Settings Conflict,Inter-System RF Unit Parameter Settings Conflict,Inter-System Site-Level Configuration Conflict,License on Trial,Local User Consecutive Login Retries Failed,Mains Input Out of Range,Monitoring Device Maintenance Link Failure,Power Module Abnormal,Power Module and Monitoring Module Communication Failure,RAT Conflict between separate-MPT Boards,RF Out of Service,RF Unit ALD Current Out of Range,RF Unit ALD Switch Configuration Mismatch,RF Unit CPRI Interface Error,RF Unit Clock Problem,RF Unit DC Input Power Failure,RF Unit Hardware Fault,RF Unit Maintenance Link Failure,RF Unit Optical Module Fault,RF Unit Optical Module or Electrical Port Not Ready,RF Unit RX Channel RTWP/RSSI Too Low,RF Unit Runtime Topology Error,RF Unit TX Channel Gain Out of Range,RF Unit Temperature Unacceptable,RF Unit VSWR Threshold Crossed,RF Unit Working Mode and Board Capability Mismatch,RRU Network Topology Type and Configuration Mismatch,Remote Maintenance Link Failure,Remote Maintenance Link Running Data and Configuration Mismatch,S1 Interface Fault,SCTP Link Congestion,Sensor Failure,Subrack Type and Configuration Mismatch,TMA Running Data and Configuration Mismatch,Transmission Optical Interface Error,eNodeB S1 Control Plane Transmission Interruption
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
